month,clean_hour,market_price_eur_mwh,hp_hc_price_eur_mwh
Janvier 2005,Lundi 0h,39.522,52.87
Janvier 2005,Lundi 1h,36.923,52.87
Janvier 2005,Lundi 2h,33.243,52.87
Janvier 2005,Lundi 3h,32.089,52.87
Janvier 2005,Lundi 4h,20.041,52.87
Janvier 2005,Lundi 5h,32.748,52.87
Janvier 2005,Lundi 6h,33.706,52.87
Janvier 2005,Lundi 7h,39.996,108.83
Janvier 2005,Lundi 8h,47.398,108.83
Janvier 2005,Lundi 9h,52.042,108.83
Janvier 2005,Lundi 10h,54.002,108.83
Janvier 2005,Lundi 11h,54.147,108.83
Janvier 2005,Lundi 12h,54.02,108.83
Janvier 2005,Lundi 13h,50.968,108.83
Janvier 2005,Lundi 14h,50.102,108.83
Janvier 2005,Lundi 15h,44.818,108.83
Janvier 2005,Lundi 16h,40.612,108.83
Janvier 2005,Lundi 17h,40.1,108.83
Janvier 2005,Lundi 18h,45.217,108.83
Janvier 2005,Lundi 19h,48.904,108.83
Janvier 2005,Lundi 20h,52.029,108.83
Janvier 2005,Lundi 21h,47.576,108.83
Janvier 2005,Lundi 22h,45.316,52.87
Janvier 2005,Lundi 23h,35.396,52.87
Janvier 2005,Mardi 0h,24.025,52.87
Janvier 2005,Mardi 1h,23.153,52.87
Janvier 2005,Mardi 2h,18.062,52.87
Janvier 2005,Mardi 3h,6.008,52.87
Janvier 2005,Mardi 4h,9.6,52.87
Janvier 2005,Mardi 5h,8.358,52.87
Janvier 2005,Mardi 6h,10.01,52.87
Janvier 2005,Mardi 7h,9.895,108.83
Janvier 2005,Mardi 8h,8.167,108.83
Janvier 2005,Mardi 9h,16.004,108.83
Janvier 2005,Mardi 10h,24.004,108.83
Janvier 2005,Mardi 11h,28.0,108.83
Janvier 2005,Mardi 12h,32.009,108.83
Janvier 2005,Mardi 13h,23.202,108.83
Janvier 2005,Mardi 14h,23.188,108.83
Janvier 2005,Mardi 15h,24.005,108.83
Janvier 2005,Mardi 16h,6.826,108.83
Janvier 2005,Mardi 17h,26.0,108.83
Janvier 2005,Mardi 18h,33.258,108.83
Janvier 2005,Mardi 19h,38.002,108.83
Janvier 2005,Mardi 20h,33.1,108.83
Janvier 2005,Mardi 21h,30.001,108.83
Janvier 2005,Mardi 22h,23.105,52.87
Janvier 2005,Mardi 23h,23.164,52.87
Janvier 2005,Mercredi 0h,41.3795,52.87
Janvier 2005,Mercredi 1h,42.554,52.87
Janvier 2005,Mercredi 2h,38.5165,52.87
Janvier 2005,Mercredi 3h,30.3305,52.87
Janvier 2005,Mercredi 4h,26.1315,52.87
Janvier 2005,Mercredi 5h,31.728499999999997,52.87
Janvier 2005,Mercredi 6h,37.8845,52.87
Janvier 2005,Mercredi 7h,71.813,108.83
Janvier 2005,Mercredi 8h,77.0265,108.83
Janvier 2005,Mercredi 9h,96.2165,108.83
Janvier 2005,Mercredi 10h,102.537,108.83
Janvier 2005,Mercredi 11h,103.115,108.83
Janvier 2005,Mercredi 12h,80.972,108.83
Janvier 2005,Mercredi 13h,75.62349999999999,108.83
Janvier 2005,Mercredi 14h,81.2395,108.83
Janvier 2005,Mercredi 15h,77.148,108.83
Janvier 2005,Mercredi 16h,107.50649999999999,108.83
Janvier 2005,Mercredi 17h,126.3955,108.83
Janvier 2005,Mercredi 18h,211.4135,108.83
Janvier 2005,Mercredi 19h,130.022,108.83
Janvier 2005,Mercredi 20h,67.5405,108.83
Janvier 2005,Mercredi 21h,61.274,108.83
Janvier 2005,Mercredi 22h,55.127,52.87
Janvier 2005,Mercredi 23h,47.775999999999996,52.87
Janvier 2005,Jeudi 0h,26.011,52.87
Janvier 2005,Jeudi 1h,24.028,52.87
Janvier 2005,Jeudi 2h,22.071,52.87
Janvier 2005,Jeudi 3h,21.011,52.87
Janvier 2005,Jeudi 4h,10.956,52.87
Janvier 2005,Jeudi 5h,21.091,52.87
Janvier 2005,Jeudi 6h,29.091,52.87
Janvier 2005,Jeudi 7h,38.215,108.83
Janvier 2005,Jeudi 8h,40.068,108.83
Janvier 2005,Jeudi 9h,48.82,108.83
Janvier 2005,Jeudi 10h,54.255,108.83
Janvier 2005,Jeudi 11h,56.567,108.83
Janvier 2005,Jeudi 12h,59.037,108.83
Janvier 2005,Jeudi 13h,54.391,108.83
Janvier 2005,Jeudi 14h,52.376,108.83
Janvier 2005,Jeudi 15h,49.596,108.83
Janvier 2005,Jeudi 16h,45.1,108.83
Janvier 2005,Jeudi 17h,43.109,108.83
Janvier 2005,Jeudi 18h,42.098,108.83
Janvier 2005,Jeudi 19h,40.05,108.83
Janvier 2005,Jeudi 20h,40.008,108.83
Janvier 2005,Jeudi 21h,40.043,108.83
Janvier 2005,Jeudi 22h,41.224,52.87
Janvier 2005,Jeudi 23h,34.816,52.87
Janvier 2005,Vendredi 0h,33.1,52.87
Janvier 2005,Vendredi 1h,33.103,52.87
Janvier 2005,Vendredi 2h,30.532,52.87
Janvier 2005,Vendredi 3h,29.091,52.87
Janvier 2005,Vendredi 4h,28.88,52.87
Janvier 2005,Vendredi 5h,33.099,52.87
Janvier 2005,Vendredi 6h,38.007,52.87
Janvier 2005,Vendredi 7h,50.884,108.83
Janvier 2005,Vendredi 8h,61.006,108.83
Janvier 2005,Vendredi 9h,70.509,108.83
Janvier 2005,Vendredi 10h,80.191,108.83
Janvier 2005,Vendredi 11h,93.042,108.83
Janvier 2005,Vendredi 12h,79.907,108.83
Janvier 2005,Vendredi 13h,75.012,108.83
Janvier 2005,Vendredi 14h,70.095,108.83
Janvier 2005,Vendredi 15h,68.933,108.83
Janvier 2005,Vendredi 16h,60.089,108.83
Janvier 2005,Vendredi 17h,53.606,108.83
Janvier 2005,Vendredi 18h,50.882,108.83
Janvier 2005,Vendredi 19h,45.063,108.83
Janvier 2005,Vendredi 20h,45.002,108.83
Janvier 2005,Vendredi 21h,44.978,108.83
Janvier 2005,Vendredi 22h,47.976,52.87
Janvier 2005,Vendredi 23h,40.005,52.87
Janvier 2005,Samedi 0h,23.104,52.87
Janvier 2005,Samedi 1h,21.892,52.87
Janvier 2005,Samedi 2h,21.445,52.87
Janvier 2005,Samedi 3h,19.323,52.87
Janvier 2005,Samedi 4h,18.975,52.87
Janvier 2005,Samedi 5h,20.061,52.87
Janvier 2005,Samedi 6h,23.277,52.87
Janvier 2005,Samedi 7h,18.039,108.83
Janvier 2005,Samedi 8h,32.024,108.83
Janvier 2005,Samedi 9h,36.061,108.83
Janvier 2005,Samedi 10h,40.074,108.83
Janvier 2005,Samedi 11h,45.007,108.83
Janvier 2005,Samedi 12h,42.031,108.83
Janvier 2005,Samedi 13h,40.063,108.83
Janvier 2005,Samedi 14h,38.895,108.83
Janvier 2005,Samedi 15h,40.047,108.83
Janvier 2005,Samedi 16h,38.02,108.83
Janvier 2005,Samedi 17h,38.028,108.83
Janvier 2005,Samedi 18h,36.077,108.83
Janvier 2005,Samedi 19h,38.001,108.83
Janvier 2005,Samedi 20h,33.175,108.83
Janvier 2005,Samedi 21h,33.095,108.83
Janvier 2005,Samedi 22h,33.248,52.87
Janvier 2005,Samedi 23h,31.892,52.87
Janvier 2005,Dimanche 0h,35.008,52.87
Janvier 2005,Dimanche 1h,32.213,52.87
Janvier 2005,Dimanche 2h,29.014,52.87
Janvier 2005,Dimanche 3h,24.96,52.87
Janvier 2005,Dimanche 4h,18.1,52.87
Janvier 2005,Dimanche 5h,27.552,52.87
Janvier 2005,Dimanche 6h,38.537,52.87
Janvier 2005,Dimanche 7h,49.61,108.83
Janvier 2005,Dimanche 8h,51.076,108.83
Janvier 2005,Dimanche 9h,60.001,108.83
Janvier 2005,Dimanche 10h,64.005,108.83
Janvier 2005,Dimanche 11h,70.427,108.83
Janvier 2005,Dimanche 12h,63.072,108.83
Janvier 2005,Dimanche 13h,62.143,108.83
Janvier 2005,Dimanche 14h,60.159,108.83
Janvier 2005,Dimanche 15h,54.903,108.83
Janvier 2005,Dimanche 16h,57.586,108.83
Janvier 2005,Dimanche 17h,51.904,108.83
Janvier 2005,Dimanche 18h,51.061,108.83
Janvier 2005,Dimanche 19h,46.588,108.83
Janvier 2005,Dimanche 20h,55.3,108.83
Janvier 2005,Dimanche 21h,51.066,108.83
Janvier 2005,Dimanche 22h,45.103,52.87
Janvier 2005,Dimanche 23h,37.508,52.87
Février 2005,Lundi 0h,35.391,52.87
Février 2005,Lundi 1h,34.526,52.87
Février 2005,Lundi 2h,33.0,52.87
Février 2005,Lundi 3h,27.004,52.87
Février 2005,Lundi 4h,23.074,52.87
Février 2005,Lundi 5h,18.884,52.87
Février 2005,Lundi 6h,21.862,52.87
Février 2005,Lundi 7h,27.054,108.83
Février 2005,Lundi 8h,38.08,108.83
Février 2005,Lundi 9h,40.098,108.83
Février 2005,Lundi 10h,46.804,108.83
Février 2005,Lundi 11h,50.824,108.83
Février 2005,Lundi 12h,46.846,108.83
Février 2005,Lundi 13h,45.079,108.83
Février 2005,Lundi 14h,44.485,108.83
Février 2005,Lundi 15h,40.946,108.83
Février 2005,Lundi 16h,41.149,108.83
Février 2005,Lundi 17h,41.711,108.83
Février 2005,Lundi 18h,42.027,108.83
Février 2005,Lundi 19h,41.446,108.83
Février 2005,Lundi 20h,39.095,108.83
Février 2005,Lundi 21h,37.278,108.83
Février 2005,Lundi 22h,42.053,52.87
Février 2005,Lundi 23h,38.393,52.87
Février 2005,Mardi 0h,17.774,52.87
Février 2005,Mardi 1h,17.098,52.87
Février 2005,Mardi 2h,17.085,52.87
Février 2005,Mardi 3h,17.038,52.87
Février 2005,Mardi 4h,15.026,52.87
Février 2005,Mardi 5h,17.059,52.87
Février 2005,Mardi 6h,21.039,52.87
Février 2005,Mardi 7h,24.079,108.83
Février 2005,Mardi 8h,36.056,108.83
Février 2005,Mardi 9h,50.096,108.83
Février 2005,Mardi 10h,55.895,108.83
Février 2005,Mardi 11h,60.053,108.83
Février 2005,Mardi 12h,56.0,108.83
Février 2005,Mardi 13h,54.651,108.83
Février 2005,Mardi 14h,52.006,108.83
Février 2005,Mardi 15h,50.9,108.83
Février 2005,Mardi 16h,48.002,108.83
Février 2005,Mardi 17h,42.045,108.83
Février 2005,Mardi 18h,44.696,108.83
Février 2005,Mardi 19h,41.902,108.83
Février 2005,Mardi 20h,36.044,108.83
Février 2005,Mardi 21h,36.007,108.83
Février 2005,Mardi 22h,42.089,52.87
Février 2005,Mardi 23h,33.203,52.87
Février 2005,Mercredi 0h,34.33,52.87
Février 2005,Mercredi 1h,33.027,52.87
Février 2005,Mercredi 2h,28.794,52.87
Février 2005,Mercredi 3h,22.322,52.87
Février 2005,Mercredi 4h,21.85,52.87
Février 2005,Mercredi 5h,30.085,52.87
Février 2005,Mercredi 6h,33.768,52.87
Février 2005,Mercredi 7h,51.994,108.83
Février 2005,Mercredi 8h,54.745,108.83
Février 2005,Mercredi 9h,59.99,108.83
Février 2005,Mercredi 10h,63.722,108.83
Février 2005,Mercredi 11h,67.981,108.83
Février 2005,Mercredi 12h,62.545,108.83
Février 2005,Mercredi 13h,57.922,108.83
Février 2005,Mercredi 14h,55.408,108.83
Février 2005,Mercredi 15h,53.389,108.83
Février 2005,Mercredi 16h,50.046,108.83
Février 2005,Mercredi 17h,48.321,108.83
Février 2005,Mercredi 18h,46.134,108.83
Février 2005,Mercredi 19h,42.767,108.83
Février 2005,Mercredi 20h,50.998,108.83
Février 2005,Mercredi 21h,49.136,108.83
Février 2005,Mercredi 22h,44.28,52.87
Février 2005,Mercredi 23h,35.562,52.87
Février 2005,Jeudi 0h,33.259,52.87
Février 2005,Jeudi 1h,33.082,52.87
Février 2005,Jeudi 2h,29.692,52.87
Février 2005,Jeudi 3h,26.02,52.87
Février 2005,Jeudi 4h,23.109,52.87
Février 2005,Jeudi 5h,12.051,52.87
Février 2005,Jeudi 6h,24.994,52.87
Février 2005,Jeudi 7h,29.002,108.83
Février 2005,Jeudi 8h,28.393,108.83
Février 2005,Jeudi 9h,36.6,108.83
Février 2005,Jeudi 10h,41.166,108.83
Février 2005,Jeudi 11h,47.921,108.83
Février 2005,Jeudi 12h,49.871,108.83
Février 2005,Jeudi 13h,46.005,108.83
Février 2005,Jeudi 14h,40.062,108.83
Février 2005,Jeudi 15h,35.983,108.83
Février 2005,Jeudi 16h,30.307,108.83
Février 2005,Jeudi 17h,37.686,108.83
Février 2005,Jeudi 18h,47.006,108.83
Février 2005,Jeudi 19h,62.062,108.83
Février 2005,Jeudi 20h,60.996,108.83
Février 2005,Jeudi 21h,58.039,108.83
Février 2005,Jeudi 22h,56.013,52.87
Février 2005,Jeudi 23h,46.069,52.87
Février 2005,Vendredi 0h,15.008,52.87
Février 2005,Vendredi 1h,10.009,52.87
Février 2005,Vendredi 2h,10.171,52.87
Février 2005,Vendredi 3h,10.871,52.87
Février 2005,Vendredi 4h,8.002,52.87
Février 2005,Vendredi 5h,23.276,52.87
Février 2005,Vendredi 6h,33.201,52.87
Février 2005,Vendredi 7h,48.59,108.83
Février 2005,Vendredi 8h,44.004,108.83
Février 2005,Vendredi 9h,45.002,108.83
Février 2005,Vendredi 10h,45.0,108.83
Février 2005,Vendredi 11h,45.005,108.83
Février 2005,Vendredi 12h,45.004,108.83
Février 2005,Vendredi 13h,45.006,108.83
Février 2005,Vendredi 14h,45.831,108.83
Février 2005,Vendredi 15h,45.003,108.83
Février 2005,Vendredi 16h,41.005,108.83
Février 2005,Vendredi 17h,47.006,108.83
Février 2005,Vendredi 18h,64.001,108.83
Février 2005,Vendredi 19h,62.001,108.83
Février 2005,Vendredi 20h,46.007,108.83
Février 2005,Vendredi 21h,35.009,108.83
Février 2005,Vendredi 22h,37.508,52.87
Février 2005,Vendredi 23h,33.194,52.87
Février 2005,Samedi 0h,32.447,52.87
Février 2005,Samedi 1h,28.006999999999998,52.87
Février 2005,Samedi 2h,24.6335,52.87
Février 2005,Samedi 3h,23.1265,52.87
Février 2005,Samedi 4h,21.117,52.87
Février 2005,Samedi 5h,25.954,52.87
Février 2005,Samedi 6h,39.5525,52.87
Février 2005,Samedi 7h,55.374500000000005,108.83
Février 2005,Samedi 8h,60.902,108.83
Février 2005,Samedi 9h,65.31049999999999,108.83
Février 2005,Samedi 10h,67.1045,108.83
Février 2005,Samedi 11h,67.38499999999999,108.83
Février 2005,Samedi 12h,60.095,108.83
Février 2005,Samedi 13h,59.0235,108.83
Février 2005,Samedi 14h,58.801,108.83
Février 2005,Samedi 15h,55.8365,108.83
Février 2005,Samedi 16h,61.329,108.83
Février 2005,Samedi 17h,69.544,108.83
Février 2005,Samedi 18h,73.9945,108.83
Février 2005,Samedi 19h,63.311499999999995,108.83
Février 2005,Samedi 20h,57.7785,108.83
Février 2005,Samedi 21h,53.382999999999996,108.83
Février 2005,Samedi 22h,48.781,52.87
Février 2005,Samedi 23h,43.74,52.87
Février 2005,Dimanche 0h,24.047,52.87
Février 2005,Dimanche 1h,22.065,52.87
Février 2005,Dimanche 2h,21.082,52.87
Février 2005,Dimanche 3h,21.007,52.87
Février 2005,Dimanche 4h,10.003,52.87
Février 2005,Dimanche 5h,17.006,52.87
Février 2005,Dimanche 6h,32.061,52.87
Février 2005,Dimanche 7h,39.064,108.83
Février 2005,Dimanche 8h,45.069,108.83
Février 2005,Dimanche 9h,51.002,108.83
Février 2005,Dimanche 10h,53.808,108.83
Février 2005,Dimanche 11h,55.851,108.83
Février 2005,Dimanche 12h,55.185,108.83
Février 2005,Dimanche 13h,54.581,108.83
Février 2005,Dimanche 14h,53.284,108.83
Février 2005,Dimanche 15h,50.233,108.83
Février 2005,Dimanche 16h,45.055,108.83
Février 2005,Dimanche 17h,42.037,108.83
Février 2005,Dimanche 18h,42.04,108.83
Février 2005,Dimanche 19h,40.015,108.83
Février 2005,Dimanche 20h,39.443,108.83
Février 2005,Dimanche 21h,40.009,108.83
Février 2005,Dimanche 22h,41.626,52.87
Février 2005,Dimanche 23h,34.692,52.87
Mars 2005,Lundi 0h,30.355,52.87
Mars 2005,Lundi 1h,30.621,52.87
Mars 2005,Lundi 2h,29.311,52.87
Mars 2005,Lundi 3h,26.786,52.87
Mars 2005,Lundi 4h,20.005,52.87
Mars 2005,Lundi 5h,18.09,52.87
Mars 2005,Lundi 6h,15.084,52.87
Mars 2005,Lundi 7h,22.401,108.83
Mars 2005,Lundi 8h,27.032,108.83
Mars 2005,Lundi 9h,36.152,108.83
Mars 2005,Lundi 10h,45.008,108.83
Mars 2005,Lundi 11h,48.104,108.83
Mars 2005,Lundi 12h,50.064,108.83
Mars 2005,Lundi 13h,50.075,108.83
Mars 2005,Lundi 14h,50.064,108.83
Mars 2005,Lundi 15h,45.095,108.83
Mars 2005,Lundi 16h,36.071,108.83
Mars 2005,Lundi 17h,40.027,108.83
Mars 2005,Lundi 18h,42.014,108.83
Mars 2005,Lundi 19h,45.91,108.83
Mars 2005,Lundi 20h,44.806,108.83
Mars 2005,Lundi 21h,42.034,108.83
Mars 2005,Lundi 22h,45.436,52.87
Mars 2005,Lundi 23h,39.69,52.87
Mars 2005,Mardi 0h,17.001,52.87
Mars 2005,Mardi 1h,17.032,52.87
Mars 2005,Mardi 2h,17.007,52.87
Mars 2005,Mardi 3h,15.033,52.87
Mars 2005,Mardi 4h,12.044,52.87
Mars 2005,Mardi 5h,8.394,52.87
Mars 2005,Mardi 6h,17.023,52.87
Mars 2005,Mardi 7h,18.88,108.83
Mars 2005,Mardi 8h,34.033,108.83
Mars 2005,Mardi 9h,48.021,108.83
Mars 2005,Mardi 10h,48.077,108.83
Mars 2005,Mardi 11h,48.056,108.83
Mars 2005,Mardi 12h,50.087,108.83
Mars 2005,Mardi 13h,48.073,108.83
Mars 2005,Mardi 14h,48.074,108.83
Mars 2005,Mardi 15h,45.074,108.83
Mars 2005,Mardi 16h,42.071,108.83
Mars 2005,Mardi 17h,38.07,108.83
Mars 2005,Mardi 18h,42.094,108.83
Mars 2005,Mardi 19h,42.025,108.83
Mars 2005,Mardi 20h,33.259,108.83
Mars 2005,Mardi 21h,33.257,108.83
Mars 2005,Mardi 22h,40.005,52.87
Mars 2005,Mardi 23h,33.073,52.87
Mars 2005,Mercredi 0h,34.517,52.87
Mars 2005,Mercredi 1h,33.252,52.87
Mars 2005,Mercredi 2h,33.174,52.87
Mars 2005,Mercredi 3h,28.139,52.87
Mars 2005,Mercredi 4h,23.183,52.87
Mars 2005,Mercredi 5h,23.254,52.87
Mars 2005,Mercredi 6h,30.015,52.87
Mars 2005,Mercredi 7h,32.604,108.83
Mars 2005,Mercredi 8h,40.38,108.83
Mars 2005,Mercredi 9h,49.342,108.83
Mars 2005,Mercredi 10h,53.431,108.83
Mars 2005,Mercredi 11h,54.51,108.83
Mars 2005,Mercredi 12h,53.897,108.83
Mars 2005,Mercredi 13h,50.153,108.83
Mars 2005,Mercredi 14h,45.444,108.83
Mars 2005,Mercredi 15h,40.089,108.83
Mars 2005,Mercredi 16h,39.593,108.83
Mars 2005,Mercredi 17h,39.061,108.83
Mars 2005,Mercredi 18h,43.169,108.83
Mars 2005,Mercredi 19h,43.166,108.83
Mars 2005,Mercredi 20h,44.497,108.83
Mars 2005,Mercredi 21h,43.383,108.83
Mars 2005,Mercredi 22h,41.378,52.87
Mars 2005,Mercredi 23h,35.276,52.87
Mars 2005,Jeudi 0h,23.185,52.87
Mars 2005,Jeudi 1h,28.296,52.87
Mars 2005,Jeudi 2h,21.088,52.87
Mars 2005,Jeudi 3h,14.324,52.87
Mars 2005,Jeudi 4h,8.259,52.87
Mars 2005,Jeudi 5h,28.651,52.87
Mars 2005,Jeudi 6h,36.01,52.87
Mars 2005,Jeudi 7h,45.074,108.83
Mars 2005,Jeudi 8h,45.021,108.83
Mars 2005,Jeudi 9h,49.92,108.83
Mars 2005,Jeudi 10h,55.353,108.83
Mars 2005,Jeudi 11h,58.669,108.83
Mars 2005,Jeudi 12h,56.603,108.83
Mars 2005,Jeudi 13h,52.844,108.83
Mars 2005,Jeudi 14h,47.998,108.83
Mars 2005,Jeudi 15h,45.023,108.83
Mars 2005,Jeudi 16h,48.369,108.83
Mars 2005,Jeudi 17h,48.021,108.83
Mars 2005,Jeudi 18h,58.309,108.83
Mars 2005,Jeudi 19h,59.97,108.83
Mars 2005,Jeudi 20h,67.193,108.83
Mars 2005,Jeudi 21h,58.437,108.83
Mars 2005,Jeudi 22h,50.254,52.87
Mars 2005,Jeudi 23h,37.665,52.87
Mars 2005,Vendredi 0h,34.102,52.87
Mars 2005,Vendredi 1h,33.251,52.87
Mars 2005,Vendredi 2h,30.204,52.87
Mars 2005,Vendredi 3h,29.341,52.87
Mars 2005,Vendredi 4h,10.005,52.87
Mars 2005,Vendredi 5h,35.045,52.87
Mars 2005,Vendredi 6h,40.001,52.87
Mars 2005,Vendredi 7h,57.755,108.83
Mars 2005,Vendredi 8h,52.014,108.83
Mars 2005,Vendredi 9h,54.082,108.83
Mars 2005,Vendredi 10h,54.107,108.83
Mars 2005,Vendredi 11h,54.177,108.83
Mars 2005,Vendredi 12h,54.145,108.83
Mars 2005,Vendredi 13h,54.069,108.83
Mars 2005,Vendredi 14h,55.058,108.83
Mars 2005,Vendredi 15h,49.019,108.83
Mars 2005,Vendredi 16h,46.442,108.83
Mars 2005,Vendredi 17h,52.869,108.83
Mars 2005,Vendredi 18h,72.472,108.83
Mars 2005,Vendredi 19h,67.651,108.83
Mars 2005,Vendredi 20h,54.648,108.83
Mars 2005,Vendredi 21h,41.62,108.83
Mars 2005,Vendredi 22h,42.755,52.87
Mars 2005,Vendredi 23h,36.84,52.87
Mars 2005,Samedi 0h,40.6185,52.87
Mars 2005,Samedi 1h,35.1175,52.87
Mars 2005,Samedi 2h,31.02,52.87
Mars 2005,Samedi 3h,25.523,52.87
Mars 2005,Samedi 4h,12.53,52.87
Mars 2005,Samedi 5h,27.897,52.87
Mars 2005,Samedi 6h,35.5475,52.87
Mars 2005,Samedi 7h,42.0305,108.83
Mars 2005,Samedi 8h,46.821,108.83
Mars 2005,Samedi 9h,52.010000000000005,108.83
Mars 2005,Samedi 10h,55.516999999999996,108.83
Mars 2005,Samedi 11h,57.59,108.83
Mars 2005,Samedi 12h,56.699,108.83
Mars 2005,Samedi 13h,55.043499999999995,108.83
Mars 2005,Samedi 14h,51.5785,108.83
Mars 2005,Samedi 15h,49.293000000000006,108.83
Mars 2005,Samedi 16h,52.2805,108.83
Mars 2005,Samedi 17h,55.01349999999999,108.83
Mars 2005,Samedi 18h,58.782,108.83
Mars 2005,Samedi 19h,56.0085,108.83
Mars 2005,Samedi 20h,50.2465,108.83
Mars 2005,Samedi 21h,47.0185,108.83
Mars 2005,Samedi 22h,46.994,52.87
Mars 2005,Samedi 23h,42.9225,52.87
Mars 2005,Dimanche 0h,27.551,52.87
Mars 2005,Dimanche 1h,26.093,52.87
Mars 2005,Dimanche 2h,25.917,52.87
Mars 2005,Dimanche 3h,24.191,52.87
Mars 2005,Dimanche 4h,17.033,52.87
Mars 2005,Dimanche 5h,25.506,52.87
Mars 2005,Dimanche 6h,33.193,52.87
Mars 2005,Dimanche 7h,44.054,108.83
Mars 2005,Dimanche 8h,50.061,108.83
Mars 2005,Dimanche 9h,53.57,108.83
Mars 2005,Dimanche 10h,55.566,108.83
Mars 2005,Dimanche 11h,58.421,108.83
Mars 2005,Dimanche 12h,57.333,108.83
Mars 2005,Dimanche 13h,52.266,108.83
Mars 2005,Dimanche 14h,51.843,108.83
Mars 2005,Dimanche 15h,48.054,108.83
Mars 2005,Dimanche 16h,44.198,108.83
Mars 2005,Dimanche 17h,42.039,108.83
Mars 2005,Dimanche 18h,41.567,108.83
Mars 2005,Dimanche 19h,39.49,108.83
Mars 2005,Dimanche 20h,38.009,108.83
Mars 2005,Dimanche 21h,38.019,108.83
Mars 2005,Dimanche 22h,38.802,52.87
Mars 2005,Dimanche 23h,35.734,52.87
Avril 2005,Lundi 0h,23.567500000000003,52.87
Avril 2005,Lundi 1h,24.167,52.87
Avril 2005,Lundi 2h,21.548000000000002,52.87
Avril 2005,Lundi 3h,18.109,52.87
Avril 2005,Lundi 4h,15.5015,52.87
Avril 2005,Lundi 5h,27.5825,52.87
Avril 2005,Lundi 6h,31.526999999999997,52.87
Avril 2005,Lundi 7h,42.245000000000005,108.83
Avril 2005,Lundi 8h,47.7485,108.83
Avril 2005,Lundi 9h,49.954,108.83
Avril 2005,Lundi 10h,50.510000000000005,108.83
Avril 2005,Lundi 11h,54.024,108.83
Avril 2005,Lundi 12h,55.554,108.83
Avril 2005,Lundi 13h,51.0,108.83
Avril 2005,Lundi 14h,50.5375,108.83
Avril 2005,Lundi 15h,47.3505,108.83
Avril 2005,Lundi 16h,45.547,108.83
Avril 2005,Lundi 17h,46.738,108.83
Avril 2005,Lundi 18h,55.025000000000006,108.83
Avril 2005,Lundi 19h,53.156000000000006,108.83
Avril 2005,Lundi 20h,42.579,108.83
Avril 2005,Lundi 21h,35.328,108.83
Avril 2005,Lundi 22h,33.5925,52.87
Avril 2005,Lundi 23h,31.681,52.87
Avril 2005,Mardi 0h,36.37166666666667,52.87
Avril 2005,Mardi 1h,33.220333333333336,52.87
Avril 2005,Mardi 2h,29.45866666666667,52.87
Avril 2005,Mardi 3h,26.424999999999997,52.87
Avril 2005,Mardi 4h,21.344666666666665,52.87
Avril 2005,Mardi 5h,27.429666666666666,52.87
Avril 2005,Mardi 6h,31.087,52.87
Avril 2005,Mardi 7h,37.71366666666666,108.83
Avril 2005,Mardi 8h,43.108000000000004,108.83
Avril 2005,Mardi 9h,46.246,108.83
Avril 2005,Mardi 10h,50.002,108.83
Avril 2005,Mardi 11h,53.397,108.83
Avril 2005,Mardi 12h,51.95333333333334,108.83
Avril 2005,Mardi 13h,49.577999999999996,108.83
Avril 2005,Mardi 14h,47.93866666666667,108.83
Avril 2005,Mardi 15h,43.601,108.83
Avril 2005,Mardi 16h,43.46966666666666,108.83
Avril 2005,Mardi 17h,47.992999999999995,108.83
Avril 2005,Mardi 18h,49.78366666666667,108.83
Avril 2005,Mardi 19h,50.00366666666667,108.83
Avril 2005,Mardi 20h,47.94133333333334,108.83
Avril 2005,Mardi 21h,46.80833333333334,108.83
Avril 2005,Mardi 22h,42.141999999999996,52.87
Avril 2005,Mardi 23h,36.81066666666667,52.87
Avril 2005,Mercredi 0h,29.8525,52.87
Avril 2005,Mercredi 1h,29.750999999999998,52.87
Avril 2005,Mercredi 2h,27.866999999999997,52.87
Avril 2005,Mercredi 3h,22.5785,52.87
Avril 2005,Mercredi 4h,22.005499999999998,52.87
Avril 2005,Mercredi 5h,22.511499999999998,52.87
Avril 2005,Mercredi 6h,27.437,52.87
Avril 2005,Mercredi 7h,36.064,108.83
Avril 2005,Mercredi 8h,42.8485,108.83
Avril 2005,Mercredi 9h,44.103,108.83
Avril 2005,Mercredi 10h,46.861999999999995,108.83
Avril 2005,Mercredi 11h,49.0635,108.83
Avril 2005,Mercredi 12h,46.253,108.83
Avril 2005,Mercredi 13h,44.066500000000005,108.83
Avril 2005,Mercredi 14h,42.798,108.83
Avril 2005,Mercredi 15h,41.138999999999996,108.83
Avril 2005,Mercredi 16h,37.6695,108.83
Avril 2005,Mercredi 17h,36.775,108.83
Avril 2005,Mercredi 18h,37.1335,108.83
Avril 2005,Mercredi 19h,36.629,108.83
Avril 2005,Mercredi 20h,36.0355,108.83
Avril 2005,Mercredi 21h,34.9255,108.83
Avril 2005,Mercredi 22h,36.6875,52.87
Avril 2005,Mercredi 23h,32.5605,52.87
Avril 2005,Jeudi 0h,33.197,52.87
Avril 2005,Jeudi 1h,30.7715,52.87
Avril 2005,Jeudi 2h,29.2285,52.87
Avril 2005,Jeudi 3h,28.065,52.87
Avril 2005,Jeudi 4h,27.046,52.87
Avril 2005,Jeudi 5h,30.552,52.87
