clean_month,clean_hour,dimanche_ouvert,p_w_m2_mean,p_w_m2_std,p_w_m2_q20_norm,p_w_m2_q80_norm
Juin 2022,Jeudi 7h,1,85.64545753405281,24.813195699797262,67.3319896304878,108.35708271391216
Juin 2022,Jeudi 7h,0,85.64545753405281,24.813195699797262,67.3319896304878,108.35708271391216
Juin 2022,Jeudi 8h,1,86.96245742691313,26.96103340784193,66.84016204336993,111.52443578110709
Juin 2022,Jeudi 8h,0,86.96245742691313,26.96103340784193,66.84016204336993,111.52443578110709
Juin 2022,Jeudi 9h,1,86.55260115879838,28.49730938252651,65.08692861551089,112.41244742536357
Juin 2022,Jeudi 9h,0,86.55260115879838,28.49730938252651,65.08692861551089,112.41244742536357
Juin 2022,Jeudi 10h,1,85.80211697748183,29.667941344064428,63.2967285741307,112.64262330629185
Juin 2022,Jeudi 10h,0,85.80211697748183,29.667941344064428,63.2967285741307,112.64262330629185
Juin 2022,Jeudi 11h,1,84.63489278197535,30.09387312905412,61.7184099115007,111.8152593198798
Juin 2022,Jeudi 11h,0,84.63489278197535,30.09387312905412,61.7184099115007,111.8152593198798
Juin 2022,Jeudi 12h,1,84.79226898579374,30.53154490632793,61.50312451914173,112.34758381549835
Juin 2022,Jeudi 12h,0,84.79226898579374,30.53154490632793,61.50312451914173,112.34758381549835
Juin 2022,Jeudi 13h,1,85.5243803263631,30.354251369005475,62.415385589334676,112.94289709600424
Juin 2022,Jeudi 13h,0,85.5243803263631,30.354251369005475,62.415385589334676,112.94289709600424
Juin 2022,Jeudi 14h,1,86.14190839871428,30.17568347808343,63.209962562606876,113.42037190358792
Juin 2022,Jeudi 14h,0,86.14190839871428,30.17568347808343,63.209962562606876,113.42037190358792
Juin 2022,Jeudi 15h,1,85.96607200922413,29.20088042378733,63.87054242162103,112.41274455420495
Juin 2022,Jeudi 15h,0,85.96607200922413,29.20088042378733,63.87054242162103,112.41274455420495
Juin 2022,Jeudi 16h,1,85.46385736171656,28.147802066373515,64.26045398729478,111.00602778704115
Juin 2022,Jeudi 16h,0,85.46385736171656,28.147802066373515,64.26045398729478,111.00602778704115
Juin 2022,Jeudi 17h,1,84.1941158827272,26.23417935966908,64.59875882409116,108.08588173752705
Juin 2022,Jeudi 17h,0,84.1941158827272,26.23417935966908,64.59875882409116,108.08588173752705
Juin 2022,Jeudi 18h,1,73.52094044106148,25.832959720693065,53.88102658346965,96.86938849249994
Juin 2022,Jeudi 18h,0,73.52094044106148,25.832959720693065,53.88102658346965,96.86938849249994
Juin 2022,Jeudi 19h,1,53.41962377001932,19.99218633493012,38.09266850068417,71.42310047066864
Juin 2022,Jeudi 19h,0,53.41962377001932,19.99218633493012,38.09266850068417,71.42310047066864
Juin 2022,Jeudi 20h,1,48.721204410545575,17.078768582365935,35.74101290497106,64.15958112071199
Juin 2022,Jeudi 20h,0,48.721204410545575,17.078768582365935,35.74101290497106,64.15958112071199
Juin 2022,Jeudi 21h,1,46.82562023735291,16.305553796008677,34.44446408917176,61.57092872174274
Juin 2022,Jeudi 21h,0,46.82562023735291,16.305553796008677,34.44446408917176,61.57092872174274
Juin 2022,Jeudi 22h,1,45.629275221003105,15.824005452396559,33.620611193138906,59.94265011258794
Juin 2022,Jeudi 22h,0,45.629275221003105,15.824005452396559,33.620611193138906,59.94265011258794
Juin 2022,Jeudi 23h,1,44.93394930520568,15.623806785422616,33.0728842317432,59.06399962927753
Juin 2022,Jeudi 23h,0,44.93394930520568,15.623806785422616,33.0728842317432,59.06399962927753
Juin 2022,Vendredi 0h,1,45.676075285405865,15.770167140762535,33.71567921125642,59.944581709001085
Juin 2022,Vendredi 0h,0,45.676075285405865,15.770167140762535,33.71567921125642,59.944581709001085
Juin 2022,Vendredi 1h,1,47.61917985120313,16.592872657283724,35.01869911088645,62.623716124958065
Juin 2022,Vendredi 1h,0,47.61917985120313,16.592872657283724,35.01869911088645,62.623716124958065
Juin 2022,Vendredi 2h,1,53.91771529744335,19.19531193003003,39.29804830295666,71.25339330195372
Juin 2022,Vendredi 2h,0,53.91771529744335,19.19531193003003,39.29804830295666,71.25339330195372
Juin 2022,Vendredi 3h,1,67.19315670587947,21.176911629573198,51.34701370186412,86.46460437462709
Juin 2022,Vendredi 3h,0,67.19315670587947,21.176911629573198,51.34701370186412,86.46460437462709
Juin 2022,Vendredi 4h,1,78.87887780394323,22.643305249285465,62.1934248714675,99.61809952537895
Juin 2022,Vendredi 4h,0,78.87887780394323,22.643305249285465,62.1934248714675,99.61809952537895
Juin 2022,Vendredi 5h,1,80.0422369350017,22.41288453037271,63.59868763385591,100.6076845152997
Juin 2022,Vendredi 5h,0,80.0422369350017,22.41288453037271,63.59868763385591,100.6076845152997
Juin 2022,Vendredi 6h,1,81.3124945660845,23.120227706365995,64.30393012455541,102.50317356558597
Juin 2022,Vendredi 6h,0,81.3124945660845,23.120227706365995,64.30393012455541,102.50317356558597
Juin 2022,Vendredi 7h,1,88.08891847991609,25.536925419088195,69.2392976926728,111.46194208320445
Juin 2022,Vendredi 7h,0,88.08891847991609,25.536925419088195,69.2392976926728,111.46194208320445
Juin 2022,Vendredi 8h,1,90.13773173349048,27.77561232367346,69.42757206316178,115.45219174565355
Juin 2022,Vendredi 8h,0,90.13773173349048,27.77561232367346,69.42757206316178,115.45219174565355
Juin 2022,Vendredi 9h,1,90.54069227153539,29.458464153307585,68.39023091669105,117.29299953634361
Juin 2022,Vendredi 9h,0,90.54069227153539,29.458464153307585,68.39023091669105,117.29299953634361
Juin 2022,Vendredi 10h,1,89.70318152412631,30.53710707885265,66.58935085838084,117.3563201929808
Juin 2022,Vendredi 10h,0,89.70318152412631,30.53710707885265,66.58935085838084,117.3563201929808
Juin 2022,Vendredi 11h,1,88.66159973627256,31.382791532102818,64.77834286749534,117.01371637984526
Juin 2022,Vendredi 11h,0,88.66159973627256,31.382791532102818,64.77834286749534,117.01371637984526
Juin 2022,Vendredi 12h,1,88.96542617298849,31.971983329941423,64.58386711206316,117.82403997153264
Juin 2022,Vendredi 12h,0,88.96542617298849,31.971983329941423,64.58386711206316,117.82403997153264
Juin 2022,Vendredi 13h,1,90.3958765514623,31.96461187403189,66.07315749763788,119.2753427617743
Juin 2022,Vendredi 13h,0,90.3958765514623,31.96461187403189,66.07315749763788,119.2753427617743
Juin 2022,Vendredi 14h,1,91.12588271985592,32.49802925081866,66.36871843002179,120.47252411419805
Juin 2022,Vendredi 14h,0,91.12588271985592,32.49802925081866,66.36871843002179,120.47252411419805
Juin 2022,Vendredi 15h,1,90.55531277505303,31.152305140076148,66.94080434607157,118.74744486260525
Juin 2022,Vendredi 15h,0,90.55531277505303,31.152305140076148,66.94080434607157,118.74744486260525
Juin 2022,Vendredi 16h,1,90.08979219371429,29.881971868063825,67.5566057868322,117.19347895330527
Juin 2022,Vendredi 16h,0,90.08979219371429,29.881971868063825,67.5566057868322,117.19347895330527
Juin 2022,Vendredi 17h,1,89.06390297298516,28.079821937204894,68.05132174924545,114.61654546277107
Juin 2022,Vendredi 17h,0,89.06390297298516,28.079821937204894,68.05132174924545,114.61654546277107
Juin 2022,Vendredi 18h,1,81.43506709782531,26.63934513305654,61.38818578184526,105.6188683217047
Juin 2022,Vendredi 18h,0,81.43506709782531,26.63934513305654,61.38818578184526,105.6188683217047
Juin 2022,Vendredi 19h,1,56.73679818645282,21.274276888004923,40.4229482993703,75.89277150987625
Juin 2022,Vendredi 19h,0,56.73679818645282,21.274276888004923,40.4229482993703,75.89277150987625
Juin 2022,Vendredi 20h,1,49.8395036974115,16.58625336144546,37.32618369825452,64.88050534020275
Juin 2022,Vendredi 20h,0,49.8395036974115,16.58625336144546,37.32618369825452,64.88050534020275
Juin 2022,Vendredi 21h,1,47.365814418932445,15.759599977883163,35.47653175660924,61.65737267837904
Juin 2022,Vendredi 21h,0,47.365814418932445,15.759599977883163,35.47653175660924,61.65737267837904
Juin 2022,Vendredi 22h,1,45.82718484914542,15.056764323365622,34.48917650489199,59.49225494853356
Juin 2022,Vendredi 22h,0,45.82718484914542,15.056764323365622,34.48917650489199,59.49225494853356
Juin 2022,Vendredi 23h,1,45.010422757307154,14.680483415103664,33.96780921060637,58.34021888188956
Juin 2022,Vendredi 23h,0,45.010422757307154,14.680483415103664,33.96780921060637,58.34021888188956
Juin 2022,Samedi 0h,1,45.529702735600765,15.050175110262545,34.18648067782816,59.18353344776155
Juin 2022,Samedi 0h,0,45.529702735600765,15.050175110262545,34.18648067782816,59.18353344776155
Juin 2022,Samedi 1h,1,47.615606921464014,16.183894668662763,35.36861884825481,62.272496610229126
Juin 2022,Samedi 1h,0,47.615606921464014,16.183894668662763,35.36861884825481,62.272496610229126
Juin 2022,Samedi 2h,1,54.22660851279187,19.029075067790618,39.76200821521475,71.42686222116009
Juin 2022,Samedi 2h,0,54.22660851279187,19.029075067790618,39.76200821521475,71.42686222116009
Juin 2022,Samedi 3h,1,68.07672722906557,21.63603345611127,51.866011254788596,87.75511952630873
Juin 2022,Samedi 3h,0,68.07672722906557,21.63603345611127,51.866011254788596,87.75511952630873
Juin 2022,Samedi 4h,1,79.44303979128104,22.137732672233035,63.2154237105103,99.76328452545421
Juin 2022,Samedi 4h,0,79.44303979128104,22.137732672233035,63.2154237105103,99.76328452545421
Juin 2022,Samedi 5h,1,80.31336744165141,21.812563983405678,64.39883118221121,100.37375937871711
Juin 2022,Samedi 5h,0,80.31336744165141,21.812563983405678,64.39883118221121,100.37375937871711
Juin 2022,Samedi 6h,1,81.75001315250161,22.867719211332368,64.97582810411258,102.73438639465513
Juin 2022,Samedi 6h,0,81.75001315250161,22.867719211332368,64.97582810411258,102.73438639465513
Juin 2022,Samedi 7h,1,88.81040475929164,25.474000052279195,70.04165530451056,112.14362716311149
Juin 2022,Samedi 7h,0,88.81040475929164,25.474000052279195,70.04165530451056,112.14362716311149
Juin 2022,Samedi 8h,1,91.64824385698205,28.541393377561825,70.33135269518081,117.642154522523
Juin 2022,Samedi 8h,0,91.64824385698205,28.541393377561825,70.33135269518081,117.642154522523
Juin 2022,Samedi 9h,1,92.75051211259785,30.76658007880929,69.55003753666945,120.65644198815899
Juin 2022,Samedi 9h,0,92.75051211259785,30.76658007880929,69.55003753666945,120.65644198815899
Juin 2022,Samedi 10h,1,92.7961471637961,31.804743772927345,68.6996958799449,121.58524817821568
Juin 2022,Samedi 10h,0,92.7961471637961,31.804743772927345,68.6996958799449,121.58524817821568
Juin 2022,Samedi 11h,1,91.26992064972701,32.30785456114324,66.68247436632798,120.45766848417007
Juin 2022,Samedi 11h,0,91.26992064972701,32.30785456114324,66.68247436632798,120.45766848417007
Juin 2022,Samedi 12h,1,91.16911676820072,32.736930676706685,66.2069715806539,120.71961333600397
Juin 2022,Samedi 12h,0,91.16911676820072,32.736930676706685,66.2069715806539,120.71961333600397
Juin 2022,Samedi 13h,1,91.86938362170986,33.074976746595084,66.640630644682,121.72045104107747
Juin 2022,Samedi 13h,0,91.86938362170986,33.074976746595084,66.640630644682,121.72045104107747
Juin 2022,Samedi 14h,1,92.06323380649057,32.6004043349892,67.25193097133227,121.51465036318038
Juin 2022,Samedi 14h,0,92.06323380649057,32.6004043349892,67.25193097133227,121.51465036318038
Juin 2022,Samedi 15h,1,90.99323354844381,31.572288580305162,67.03164763618996,119.55059942331012
Juin 2022,Samedi 15h,0,90.99323354844381,31.572288580305162,67.03164763618996,119.55059942331012
Juin 2022,Samedi 16h,1,90.20017356671546,29.866452016675,67.68445501703307,117.29276295427891
Juin 2022,Samedi 16h,0,90.20017356671546,29.866452016675,67.68445501703307,117.29276295427891
Juin 2022,Samedi 17h,1,88.03974202310877,27.687360936410528,67.3289387447557,113.23942785117553
Juin 2022,Samedi 17h,0,88.03974202310877,27.687360936410528,67.3289387447557,113.23942785117553
Juin 2022,Samedi 18h,1,77.05553791930733,27.582334922785584,56.032665420401464,101.95773634429042
Juin 2022,Samedi 18h,0,77.05553791930733,27.582334922785584,56.032665420401464,101.95773634429042
Juin 2022,Samedi 19h,1,54.2939920173479,20.676816755113254,38.40713975490797,72.8958922886022
Juin 2022,Samedi 19h,0,54.2939920173479,20.676816755113254,38.40713975490797,72.8958922886022
Juin 2022,Samedi 20h,1,48.17815646756871,16.053716595484538,36.0643604229851,62.73507579834158
Juin 2022,Samedi 20h,0,48.17815646756871,16.053716595484538,36.0643604229851,62.73507579834158
Juin 2022,Samedi 21h,1,45.832062791267234,15.21597297862753,34.356573247645116,59.63253230612117
Juin 2022,Samedi 21h,0,45.832062791267234,15.21597297862753,34.356573247645116,59.63253230612117
Juin 2022,Samedi 22h,1,44.0140406458348,14.504258022558053,33.087255327400115,57.17517925719551
Juin 2022,Samedi 22h,0,44.0140406458348,14.504258022558053,33.087255327400115,57.17517925719551
Juin 2022,Samedi 23h,1,42.80808198249331,13.889090458616913,32.36897032580916,55.423545549011706
Juin 2022,Samedi 23h,0,42.80808198249331,13.889090458616913,32.36897032580916,55.423545549011706
Juin 2022,Dimanche 0h,0,40.84696457756006,12.654181781919828,31.403689276772628,52.375736987687226
Juin 2022,Dimanche 0h,1,44.608849105086335,15.178047915015846,33.12128634613884,58.35389858296722
Juin 2022,Dimanche 1h,0,40.30042098320691,12.476032726191626,30.991136451117917,51.66742865098124
Juin 2022,Dimanche 1h,1,44.9322827408759,15.466696334777769,33.20700243692407,58.92877773282159
Juin 2022,Dimanche 2h,0,40.48279670035662,12.963470007890043,30.75873765514932,52.26752087643565
Juin 2022,Dimanche 2h,1,46.286317045598246,16.44126299657631,33.76803900043105,61.13673732075893
Juin 2022,Dimanche 3h,0,40.35657131763024,13.523422648953947,30.143718279817808,52.61479057502844
Juin 2022,Dimanche 3h,1,50.39540108819442,18.692011750958553,36.081721758825566,67.23656557652741
Juin 2022,Dimanche 4h,0,40.578451776249615,14.035458724129498,29.931003785049242,53.27604225813621
Juin 2022,Dimanche 4h,1,56.35777541182481,23.14671153559495,38.41101894587359,77.09789293238053
Juin 2022,Dimanche 5h,0,39.81655946647808,13.887231656261713,29.269331540813745,52.37373267006631
Juin 2022,Dimanche 5h,1,63.19497736724422,23.074995795936413,45.561005934637215,84.00375928889305
Juin 2022,Dimanche 6h,0,39.42743132718655,14.315834239098427,28.49533874052573,52.34148502756869
Juin 2022,Dimanche 6h,1,66.52663002854351,21.54616376524555,50.33676539507623,86.0992592493059
Juin 2022,Dimanche 7h,0,38.83697624318701,15.529860933387585,26.83351601543723,52.7716036538147
Juin 2022,Dimanche 7h,1,70.79204247117643,22.208781700347934,54.185691187396536,91.00867186798322
Juin 2022,Dimanche 8h,0,38.940649746536025,16.19959340790902,26.361906416128235,53.44642923963467
Juin 2022,Dimanche 8h,1,72.03717337533746,23.324347106866647,54.511915101891304,93.22549441632937
Juin 2022,Dimanche 9h,0,39.61029289514516,16.971885990349197,26.388346354461586,54.78511656095562
Juin 2022,Dimanche 9h,1,72.49744829121357,24.354215380384666,54.09859418315412,94.56975080039197
Juin 2022,Dimanche 10h,0,40.12876670873452,17.833039472419934,26.18123857558885,56.04528918489829
Juin 2022,Dimanche 10h,1,72.44848201141652,25.536834296972017,53.02527786924401,95.52493070922824
Juin 2022,Dimanche 11h,0,40.224547885760714,17.61214631867474,26.4715285784171,55.955155237645094
Juin 2022,Dimanche 11h,1,58.80337684640938,26.184134029781728,38.32000646977024,82.17127557276783
Juin 2022,Dimanche 12h,0,40.80335840664575,17.508991638618035,27.16076171408728,56.4572700809202
Juin 2022,Dimanche 12h,1,46.88529060696164,20.887892710655546,30.544193656682815,65.52613081471148
Juin 2022,Dimanche 13h,0,41.38941925568576,18.39218829240062,27.00466026072005,57.80504486478571
Juin 2022,Dimanche 13h,1,46.39853101190287,20.015125953971996,30.79422031606898,64.28840382479933
Juin 2022,Dimanche 14h,0,42.04833231908966,18.473047784232183,27.617825693690616,58.545169215669915
Juin 2022,Dimanche 14h,1,46.585762332247164,20.127626676221773,30.891044936875403,64.57479569919937
Juin 2022,Dimanche 15h,0,41.97742093811374,18.380646565834247,27.624208331340455,58.394384371625094
Juin 2022,Dimanche 15h,1,46.54484232757301,19.77404149655796,31.154352264158025,64.23259790229172
Juin 2022,Dimanche 16h,0,42.258177852553914,17.601474985912095,28.588975304440815,58.01826768535271
Juin 2022,Dimanche 16h,1,46.57194403114137,19.46156260456253,31.452633567674628,63.99464638259398
Juin 2022,Dimanche 17h,0,42.26247336298623,16.01771693605855,29.962828240223324,56.676653347905166
Juin 2022,Dimanche 17h,1,46.730740893886065,17.997066979462872,32.883534160917286,62.911820066099914
Juin 2022,Dimanche 18h,0,42.68380884526314,14.83451401820434,31.42267652493581,56.10040535901544
Juin 2022,Dimanche 18h,1,46.809128511299164,16.36728148012491,34.37399449969645,61.606584977222404
Juin 2022,Dimanche 19h,0,42.31145955803994,13.55894895727582,32.13959028750261,54.636930652458865
Juin 2022,Dimanche 19h,1,45.790721496249,15.482245249844652,34.08348272700203,59.81670458967094
Juin 2022,Dimanche 20h,0,41.97147517997855,13.363655811675645,31.95599656126624,54.12452701944656
Juin 2022,Dimanche 20h,1,44.71049355105911,14.964450744258652,33.41134618401788,58.275939705364614
Juin 2022,Dimanche 21h,0,41.287056632749426,13.242380566939813,31.351335720180057,53.32406546649377
Juin 2022,Dimanche 21h,1,43.83594073116675,14.557873929530906,32.8562639271924,57.03926972946076
Juin 2022,Dimanche 22h,0,40.72596185409354,13.126982780013826,30.8694399775208,52.654260629823064
Juin 2022,Dimanche 22h,1,43.08632656762934,14.664118075219486,31.987291075434886,56.365738949880054
Juin 2022,Dimanche 23h,0,40.41162470574579,12.986995357163615,30.664613959155037,52.214993197087914
Juin 2022,Dimanche 23h,1,42.694602659750196,14.037582182015987,32.122935097832176,55.43411391213485
Juillet 2022,Lundi 0h,1,44.94318100392248,15.058074652675144,33.57161606232347,58.59260655771763
Juillet 2022,Lundi 0h,0,44.94318100392248,15.058074652675144,33.57161606232347,58.59260655771763
Juillet 2022,Lundi 1h,1,47.17533393569942,16.301578819146844,34.810441608542696,61.9238937602118
Juillet 2022,Lundi 1h,0,47.17533393569942,16.301578819146844,34.810441608542696,61.9238937602118
Juillet 2022,Lundi 2h,1,53.586931874563774,19.374174613611107,38.800478346899894,71.0683495294607
Juillet 2022,Lundi 2h,0,53.586931874563774,19.374174613611107,38.800478346899894,71.0683495294607
Juillet 2022,Lundi 3h,1,67.30367646090089,21.597133421919956,51.098241421011465,86.93435390881753
Juillet 2022,Lundi 3h,0,67.30367646090089,21.597133421919956,51.098241421011465,86.93435390881753
Juillet 2022,Lundi 4h,1,78.7678910560969,23.260398220341145,61.54479654407915,100.02945869347406
Juillet 2022,Lundi 4h,0,78.7678910560969,23.260398220341145,61.54479654407915,100.02945869347406
Juillet 2022,Lundi 5h,1,79.81630213256778,22.98722910105659,62.86785766906461,100.8655858867121
Juillet 2022,Lundi 5h,0,79.81630213256778,22.98722910105659,62.86785766906461,100.8655858867121
Juillet 2022,Lundi 6h,1,80.97771216284218,24.001921212751135,63.19451029938077,102.91137108844408
Juillet 2022,Lundi 6h,0,80.97771216284218,24.001921212751135,63.19451029938077,102.91137108844408
Juillet 2022,Lundi 7h,1,87.75466678616787,26.278896610270387,68.25123924894822,111.7519343230689
Juillet 2022,Lundi 7h,0,87.75466678616787,26.278896610270387,68.25123924894822,111.7519343230689
Juillet 2022,Lundi 8h,1,89.9692328894545,29.249326477438263,67.97864281693984,116.5329667267339
Juillet 2022,Lundi 8h,0,89.9692328894545,29.249326477438263,67.97864281693984,116.5329667267339
Juillet 2022,Lundi 9h,1,90.89797507016877,31.85671021387467,66.68696946421235,119.69525704061833
Juillet 2022,Lundi 9h,0,90.89797507016877,31.85671021387467,66.68696946421235,119.69525704061833
Juillet 2022,Lundi 10h,1,91.12563968283682,33.26918517533591,65.70168481610578,121.12766013076681
Juillet 2022,Lundi 10h,0,91.12563968283682,33.26918517533591,65.70168481610578,121.12766013076681
Juillet 2022,Lundi 11h,1,90.0916510239833,33.92094864648018,64.06622265889807,120.62798541950217
Juillet 2022,Lundi 11h,0,90.0916510239833,33.92094864648018,64.06622265889807,120.62798541950217
Juillet 2022,Lundi 12h,1,90.82455752098596,34.06093995233379,64.70496701432114,121.49376036583205
Juillet 2022,Lundi 12h,0,90.82455752098596,34.06093995233379,64.70496701432114,121.49376036583205
Juillet 2022,Lundi 13h,1,91.71984384260597,34.520628544729924,65.23562002405058,122.79669509192944
Juillet 2022,Lundi 13h,0,91.71984384260597,34.520628544729924,65.23562002405058,122.79669509192944
Juillet 2022,Lundi 14h,1,92.79204699983373,34.016695307797534,66.78287657993084,123.46094548278377
Juillet 2022,Lundi 14h,0,92.79204699983373,34.016695307797534,66.78287657993084,123.46094548278377
Juillet 2022,Lundi 15h,1,92.6022929676986,32.98225008653908,67.4805980536051,122.38844845767964
Juillet 2022,Lundi 15h,0,92.6022929676986,32.98225008653908,67.4805980536051,122.38844845767964
Juillet 2022,Lundi 16h,1,92.6240067322042,31.569621744538573,68.72454043514145,121.2100208840612
Juillet 2022,Lundi 16h,0,92.6240067322042,31.569621744538573,68.72454043514145,121.2100208840612
Juillet 2022,Lundi 17h,1,91.7127817417736,29.449741436672923,69.61285256659944,118.47989524401554
Juillet 2022,Lundi 17h,0,91.7127817417736,29.449741436672923,69.61285256659944,118.47989524401554
Juillet 2022,Lundi 18h,1,81.28187922953728,28.60747108074534,59.52763484670305,107.13543116342136
Juillet 2022,Lundi 18h,0,81.28187922953728,28.60747108074534,59.52763484670305,107.13543116342136
Juillet 2022,Lundi 19h,1,58.832601415521964,21.91821923095506,42.03883553586668,78.57557353721876
Juillet 2022,Lundi 19h,0,58.832601415521964,21.91821923095506,42.03883553586668,78.57557353721876
Juillet 2022,Lundi 20h,1,52.932694132154495,18.309406171978367,39.04289875004544,69.49679267624816
Juillet 2022,Lundi 20h,0,52.932694132154495,18.309406171978367,39.04289875004544,69.49679267624816
Juillet 2022,Lundi 21h,1,49.39427812554369,18.296097477880405,35.38620761157949,65.87998784712458
Juillet 2022,Lundi 21h,0,49.39427812554369,18.296097477880405,35.38620761157949,65.87998784712458
Juillet 2022,Lundi 22h,1,48.80580213013512,16.765788224287906,36.099332665276336,63.979789393420525
Juillet 2022,Lundi 22h,0,48.80580213013512,16.765788224287906,36.099332665276336,63.979789393420525
Juillet 2022,Lundi 23h,1,47.63695370770489,16.34007828209337,35.25570409078313,62.42698411591741
Juillet 2022,Lundi 23h,0,47.63695370770489,16.34007828209337,35.25570409078313,62.42698411591741
Juillet 2022,Mardi 0h,1,47.759019309195764,16.76619063895526,35.01380784705465,62.91350459702045
Juillet 2022,Mardi 0h,0,47.759019309195764,16.76619063895526,35.01380784705465,62.91350459702045
Juillet 2022,Mardi 1h,1,49.28750294640017,17.439094722036494,36.01652543117657,65.04284605873335
Juillet 2022,Mardi 1h,0,49.28750294640017,17.439094722036494,36.01652543117657,65.04284605873335
Juillet 2022,Mardi 2h,1,55.20043947072691,20.16790365880271,39.78686684210026,73.38701248464479
Juillet 2022,Mardi 2h,0,55.20043947072691,20.16790365880271,39.78686684210026,73.38701248464479
Juillet 2022,Mardi 3h,1,68.39915182176715,22.06831780475385,51.82648617148615,88.45104262757657
Juillet 2022,Mardi 3h,0,68.39915182176715,22.06831780475385,51.82648617148615,88.45104262757657
Juillet 2022,Mardi 4h,1,79.53017671680941,23.52107483593049,62.1096468183832,101.02773678694902
Juillet 2022,Mardi 4h,0,79.53017671680941,23.52107483593049,62.1096468183832,101.02773678694902
Juillet 2022,Mardi 5h,1,80.43887847911375,23.816417641476384,62.79630926755439,102.2046684247373
Juillet 2022,Mardi 5h,0,80.43887847911375,23.816417641476384,62.79630926755439,102.2046684247373
Juillet 2022,Mardi 6h,1,82.19300906746517,24.661500574752203,63.884075292917125,104.71026439799208
Juillet 2022,Mardi 6h,0,82.19300906746517,24.661500574752203,63.884075292917125,104.71026439799208
Juillet 2022,Mardi 7h,1,89.06945568078208,27.005030215726045,68.98639914109175,113.70876827671435
Juillet 2022,Mardi 7h,0,89.06945568078208,27.005030215726045,68.98639914109175,113.70876827671435
Juillet 2022,Mardi 8h,1,91.21926544496932,30.2361822615517,68.42123722376952,118.64539717123687
Juillet 2022,Mardi 8h,0,91.21926544496932,30.2361822615517,68.42123722376952,118.64539717123687
Juillet 2022,Mardi 9h,1,91.78576048453847,32.3646046506792,67.16816515817789,121.03151745090574
Juillet 2022,Mardi 9h,0,91.78576048453847,32.3646046506792,67.16816515817789,121.03151745090574
Juillet 2022,Mardi 10h,1,91.31240128525144,33.40729871965338,65.77587630778314,121.43534099751224
Juillet 2022,Mardi 10h,0,91.31240128525144,33.40729871965338,65.77587630778314,121.43534099751224
Juillet 2022,Mardi 11h,1,90.04250088879415,34.04613682467735,63.907025555034764,120.68429744009696
Juillet 2022,Mardi 11h,0,90.04250088879415,34.04613682467735,63.907025555034764,120.68429744009696
Juillet 2022,Mardi 12h,1,90.79209742363005,34.414743500737366,64.36539932622361,121.76137257152658
Juillet 2022,Mardi 12h,0,90.79209742363005,34.414743500737366,64.36539932622361,121.76137257152658
Juillet 2022,Mardi 13h,1,91.57927265924378,34.21903483396023,65.35066661490433,122.39714310044107
Juillet 2022,Mardi 13h,0,91.57927265924378,34.21903483396023,65.35066661490433,122.39714310044107
Juillet 2022,Mardi 14h,1,92.11751798120582,33.89371996674297,66.18993798899007,122.66911607141625
Juillet 2022,Mardi 14h,0,92.11751798120582,33.89371996674297,66.18993798899007,122.66911607141625
Juillet 2022,Mardi 15h,1,92.00407494318071,32.967267303337174,66.87339340004276,121.7661565040157
Juillet 2022,Mardi 15h,0,92.00407494318071,32.967267303337174,66.87339340004276,121.7661565040157
Juillet 2022,Mardi 16h,1,91.7710516948249,31.34999837192433,68.03019842328563,120.15424457745998
Juillet 2022,Mardi 16h,0,91.7710516948249,31.34999837192433,68.03019842328563,120.15424457745998
Juillet 2022,Mardi 17h,1,90.91748787122236,29.256402023770903,68.95556014255881,117.50521118899935
Juillet 2022,Mardi 17h,0,90.91748787122236,29.256402023770903,68.95556014255881,117.50521118899935
Juillet 2022,Mardi 18h,1,80.40236408311472,28.212177993134706,58.957651755013515,105.90329451090966
Juillet 2022,Mardi 18h,0,80.40236408311472,28.212177993134706,58.957651755013515,105.90329451090966
Juillet 2022,Mardi 19h,1,58.117801856678085,21.99629844502881,41.23030709374449,77.91358076593588
Juillet 2022,Mardi 19h,0,58.117801856678085,21.99629844502881,41.23030709374449,77.91358076593588
Juillet 2022,Mardi 20h,1,52.35004663391007,18.33660060836964,38.415367095227985,68.92621164986132
Juillet 2022,Mardi 20h,0,52.35004663391007,18.33660060836964,38.415367095227985,68.92621164986132
Juillet 2022,Mardi 21h,1,49.936818613589615,17.45904277841416,36.67240865963535,65.72142416423414
Juillet 2022,Mardi 21h,0,49.936818613589615,17.45904277841416,36.67240865963535,65.72142416423414
Juillet 2022,Mardi 22h,1,48.24469100764397,16.711739159074916,35.56437467243632,63.36210645061566
Juillet 2022,Mardi 22h,0,48.24469100764397,16.711739159074916,35.56437467243632,63.36210645061566
Juillet 2022,Mardi 23h,1,47.19345530242477,16.348977913657308,34.788243902218085,61.98264180865079
Juillet 2022,Mardi 23h,0,47.19345530242477,16.348977913657308,34.788243902218085,61.98264180865079
Juillet 2022,Mercredi 0h,1,47.110303354776256,16.59914936613926,34.4857308001653,62.11052719892615
Juillet 2022,Mercredi 0h,0,47.110303354776256,16.59914936613926,34.4857308001653,62.11052719892615
Juillet 2022,Mercredi 1h,1,48.57611596031166,18.07225594180628,34.73158185405718,64.85607908684773
Juillet 2022,Mercredi 1h,0,48.57611596031166,18.07225594180628,34.73158185405718,64.85607908684773
Juillet 2022,Mercredi 2h,1,54.76697362327653,19.76270899902407,39.68785472485042,72.6009658696142
